transcript_id,1BS,1DS,2BS,2DS,3BS,3DS
g39500.t1,0,0,0,0,4,4
g39501.t1,0,3,1,0,0,0
g39502.t1,0,0,0,0,0,0
g39503.t1,0,0,0,0,0,0
g39508.t1,0,0,0,0,0,5
g39512.t1,0,0,0,0,0,0
g39526.t1,0,0,0,0,0,2
g39532.t1,0,2,0,0,0,0
g39533.t1,0,0,0,0,0,0
g39534.t1,0,0,0,0,0,0
g39535.t1,0,0,0,0,0,0
g39536.t1,0,0,0,0,0,0
g39538.t1,0,0,0,0,0,0
g39559.t1,0,0,0,0,0,0
g39560.t1,0,2,4,8,0,0
g39568.t1,0,0,0,0,0,0
g39569.t1,0,0,0,0,0,0
g39586.t1,0,0,0,0,0,0
g39587.t1,0,0,0,0,0,0
g39599.t1,0,0,0,0,0,0
g39600.t1,0,0,0,0,0,0
g39603.t1,0,20,0,0,0,0
g39607.t1,0,0,1,0,0,0
g39608.t1,0,0,0,0,0,0
g39611.t1,0,0,0,0,0,0
g39614.t1,0,0,0,0,0,0
g39617.t1,0,0,0,0,0,0
g39618.t1,0,0,0,0,1,0
g39638.t1,0,0,0,0,0,0
g39647.t1,0,0,0,10,0,0
g39650.t1,0,0,0,0,0,0
g39651.t1,0,0,0,1,4,0
g39652.t1,0,0,12,0,5,0
g39677.t1,0,0,0,0,0,0
g39695.t1,0,3,2,3,2,0
g39700.t1,0,0,0,0,0,0
g39701.t1,0,0,0,0,0,0
g39702.t1,0,0,0,0,0,0
g39703.t1,0,0,0,0,0,0
g39705.t1,0,0,0,0,0,0
g39745.t1,0,0,0,0,0,0
g39749.t1,0,0,0,0,0,0
g39750.t1,0,0,0,0,0,0
g39751.t1,0,0,0,6,0,0
g39752.t1,0,0,1,0,0,2
g39763.t1,0,4,0,4,0,30
g39792.t1,0,0,0,0,0,0
g39793.t1,0,0,0,0,0,0
g39794.t1,0,0,3,0,0,0
g39795.t1,0,0,4,0,0,0
g39796.t1,0,0,2,0,0,0
g39797.t1,0,0,0,0,0,0
g39798.t1,0,0,0,0,0,0
g39802.t1,0,0,0,0,0,0
g39803.t1,0,0,0,0,0,1
g39804.t1,0,0,0,0,0,2
g39805.t1,0,0,3,2,6,0
g39807.t1,0,0,0,1,3,0
g39809.t1,0,0,0,0,0,0
g39818.t1,0,0,0,0,0,0
g39819.t1,0,8,0,7,0,0
g39827.t1,0,0,0,0,0,0
g39828.t1,0,0,0,0,0,0
g39829.t1,0,0,0,0,0,0
g39867.t1,0,0,0,0,0,0
g39886.t1,0,0,0,0,0,0
g39887.t1,0,0,0,0,0,0
g39948.t1,0,0,0,0,0,0
g39954.t1,0,0,0,0,3,0
g39958.t1,0,0,0,0,0,0
g39959.t1,0,0,0,0,0,0
g39976.t1,0,24,36,44,33,28
g39977.t1,0,0,0,1,1,2
g40000.t1,0,0,0,0,3,0
g40005.t1,0,0,0,0,0,0
g40010.t1,0,0,0,5,0,0
g40011.t1,0,0,0,0,0,0
g40012.t1,0,0,0,0,0,0
g40013.t1,0,0,0,0,0,0
g40014.t1,0,0,0,0,0,0
g40015.t1,0,0,0,0,0,0
g40017.t1,0,0,0,0,0,0
g40018.t1,0,0,0,0,0,0
g40019.t1,0,0,0,0,0,0
g40076.t1,0,0,0,0,0,0
g40077.t1,0,0,1,0,0,0
g40078.t1,0,0,0,0,0,0
g40098.t1,0,0,0,0,0,0
g40099.t1,0,0,0,0,0,0
g40100.t1,0,0,0,0,0,0
g40101.t1,0,0,0,0,0,0
g40128.t1,0,0,0,0,0,0
g40129.t1,0,0,0,0,0,0
g40155.t1,0,0,0,0,0,1
g40168.t1,0,0,0,0,0,0
g40173.t1,0,0,0,0,0,0
g40185.t1,0,0,2,0,0,0
g40186.t1,0,0,0,0,0,0
g40188.t1,0,0,0,0,0,0
g40189.t1,0,0,0,0,0,0
g40191.t1,0,0,0,3,0,4
g40192.t1,0,0,0,0,0,0
g40198.t1,0,0,0,0,0,0
g40199.t1,0,0,0,0,0,0
g40200.t1,0,0,0,0,0,0
g40202.t1,0,0,0,0,0,0
g40203.t1,0,0,0,0,0,0
g40208.t1,0,0,0,0,0,0
g40211.t1,0,0,0,0,0,0
g40212.t1,0,0,0,0,0,0
g40213.t1,0,0,0,0,0,0
g40216.t1,0,0,0,0,0,0
g40217.t1,0,0,0,0,0,0
g40218.t1,0,0,0,0,0,0
g40219.t1,0,0,0,0,0,0
g40221.t1,0,0,0,0,0,12
g40223.t1,0,0,0,8,0,0
g40224.t1,0,0,0,0,0,0
g40227.t1,0,0,0,0,0,0
g40228.t1,0,0,0,0,0,0
g40244.t1,0,0,0,0,0,0
g40245.t1,0,0,0,0,0,0
g40247.t1,0,0,0,0,0,0
g40250.t1,0,0,0,0,0,0
g40251.t1,0,0,0,0,0,0
g40254.t1,0,0,0,0,0,0
g40256.t1,0,0,0,0,0,0
g40259.t1,0,0,0,0,0,0
g40260.t1,0,0,0,0,0,0
g40261.t1,0,0,0,0,0,0
g40270.t1,0,0,0,0,0,0
g40275.t1,0,0,0,0,0,6
g40293.t1,0,0,0,0,0,0
g40305.t1,0,2,0,0,0,0
g40306.t1,0,0,0,0,0,0
g40374.t1,0,0,7,4,0,0
g40381.t1,0,0,2,2,7,0
g40410.t1,0,0,0,0,0,0
g40437.t1,0,2,0,0,0,3
g40438.t1,0,15,0,2,3,18
g40479.t1,0,0,0,0,0,0
g40480.t1,0,0,0,0,0,0
g40484.t1,0,0,0,0,0,0
g40485.t1,0,0,0,2,0,0
g40486.t1,0,0,0,8,0,27
g40487.t1,0,6,0,3,0,0
g40488.t1,0,0,0,6,0,0
g40489.t1,0,0,4,0,15,0
g40490.t1,0,7,0,3,0,1
g40491.t1,0,0,6,3,0,5
g40492.t1,0,0,0,0,0,0
g40493.t1,0,0,0,0,0,0
g40495.t1,0,0,0,0,0,0
g40496.t1,0,0,0,0,0,0
g40497.t1,0,0,0,4,0,3
g40498.t1,0,0,0,0,0,0
g40499.t1,0,0,0,0,0,0
g40505.t1,0,0,3,0,0,0
g40508.t1,0,0,0,0,0,0
g40509.t1,0,0,0,0,0,0
g40510.t1,0,0,0,0,0,0
g40521.t1,0,0,0,0,0,0
g40522.t1,0,0,0,0,0,0
g40523.t1,0,0,0,0,0,0
g40524.t1,0,0,0,0,0,0
g40526.t1,0,0,0,2,0,0
g40530.t1,0,0,0,0,0,0
g40531.t1,0,0,0,0,0,0
g40532.t1,0,3,0,9,0,2
g40533.t1,0,0,0,0,0,0
g40534.t1,0,0,0,0,0,0
g40539.t1,0,0,0,0,0,0
g40540.t1,0,0,0,0,2,0
g40542.t1,0,0,0,0,0,0
g40543.t1,0,0,0,0,0,0
g40544.t1,0,0,0,0,0,0
g40545.t1,0,0,0,0,0,0
g40546.t1,0,0,0,0,0,0
g40547.t1,0,0,0,0,0,0
g40548.t1,0,0,0,0,0,0
g40553.t1,0,0,0,0,0,0
g40554.t1,0,0,0,0,0,0
g40555.t1,0,0,0,0,0,0
g40556.t1,0,0,0,0,0,0
g40557.t1,0,0,0,0,0,0
g40558.t1,0,0,0,0,0,0
g40562.t1,0,0,0,0,0,0
g40564.t1,0,0,0,0,0,0
g40565.t1,0,0,0,0,0,0
g40566.t1,0,0,0,0,0,0
g40567.t1,0,0,0,0,0,0
g40568.t1,0,0,0,0,0,0
g40572.t1,0,0,16,0,9,0
g40573.t1,0,0,0,0,0,0
g40575.t1,0,0,0,0,0,0
g40576.t1,0,0,0,0,6,0
g40578.t1,0,0,0,0,0,0
g40581.t1,0,0,0,0,0,0
g40587.t1,0,0,0,0,0,0
g40590.t1,0,0,0,0,0,0
g40591.t1,0,0,0,0,0,0
g40592.t1,0,0,0,0,0,0
g40593.t1,0,0,0,0,0,0
g40594.t1,0,0,0,0,0,0
g40595.t1,0,0,0,0,0,0
g40601.t1,0,0,0,0,0,0
g40602.t1,0,0,0,0,0,0
g40606.t1,0,0,0,0,0,0
g40608.t1,0,0,0,0,0,0
g40610.t1,0,0,0,0,0,0
g40611.t1,0,0,0,0,0,0
g40612.t1,0,0,2,0,0,0
g40621.t1,0,0,0,0,0,0
g40625.t1,0,0,0,0,0,0
g40626.t1,0,0,0,0,0,0
g40627.t1,0,0,0,0,0,0
g40633.t1,0,0,0,0,0,0
g40634.t1,0,0,0,0,0,0
g40656.t1,0,1,0,0,0,0
g40671.t1,0,0,0,0,0,0
g40681.t1,0,0,2,0,0,0
g40683.t1,0,0,0,0,0,0
g40691.t1,0,5,0,3,0,0
g40692.t1,0,0,0,0,0,0
g40693.t1,0,0,0,0,0,0
g40694.t1,0,0,0,0,0,0
g40697.t1,0,0,0,0,0,0
g40698.t1,0,0,0,0,2,0
g40700.t1,0,0,0,0,0,0
g40708.t1,0,0,0,5,0,0
g40709.t1,0,3,0,0,0,0
g40742.t1,0,0,0,0,0,0
g40743.t1,0,0,1,0,0,1
g40756.t1,0,0,0,4,0,0
g40783.t1,0,0,0,1,0,0
g40797.t1,0,1,0,3,0,0
g40800.t1,0,0,0,0,0,0
g40801.t1,0,0,0,0,0,0
g40802.t1,0,0,0,0,0,0
g40803.t1,0,3,0,4,0,0
g40804.t1,0,0,0,0,0,0
g40805.t1,0,0,0,0,0,0
g40807.t1,0,0,0,10,0,0
g40808.t1,0,0,0,9,0,0
g40809.t1,0,0,0,0,0,4
g40813.t1,0,0,0,0,0,0
g40815.t1,0,4,0,0,0,0
g40821.t1,0,0,0,0,0,0
g40822.t1,0,0,0,0,0,0
g40824.t1,0,0,0,0,0,0
g40825.t1,0,0,0,25,0,2
g40826.t1,0,0,0,0,0,0
g40828.t1,0,0,0,0,0,0
g40831.t1,0,0,0,0,0,0
g40832.t1,0,0,0,0,0,0
g40833.t1,0,0,0,0,0,0
g40843.t1,0,0,0,0,0,0
g40844.t1,0,0,0,0,0,0
g40845.t1,0,0,0,0,0,0
g40849.t1,0,0,0,0,0,0
g40850.t1,0,0,0,0,0,0
g40851.t1,0,0,0,0,0,0
g40852.t1,0,0,0,0,0,0
g40853.t1,0,0,0,0,0,3
g40854.t1,0,0,0,0,0,0
g40855.t1,0,0,0,0,0,0
g40856.t1,0,0,0,0,0,0
g40857.t1,0,3,0,0,0,0
g40858.t1,0,0,0,0,0,0
g40859.t1,0,0,0,11,0,5
g40860.t1,0,0,0,0,0,0
g40861.t1,0,0,0,0,0,0
g40863.t1,0,0,0,0,0,0
g40864.t1,0,0,0,0,0,0
g40865.t1,0,0,0,5,0,0
g40869.t1,0,0,0,0,0,0
g40870.t1,0,0,0,0,0,0
g40872.t1,0,0,0,0,0,0
g40873.t1,0,0,0,0,2,2
g40874.t1,0,0,0,0,0,0
g40878.t1,0,0,5,1,2,0
g40879.t1,0,0,1,0,0,1
g40880.t1,0,1,4,0,1,0
g40881.t1,0,0,0,0,0,0
g40890.t1,0,0,0,0,0,0
g40894.t1,0,0,0,0,0,0
g40905.t1,0,0,0,0,0,0
g40906.t1,0,0,0,0,0,0
g40907.t1,0,0,0,2,0,1
g40928.t1,0,4,0,0,4,2
g40956.t1,0,0,1,0,2,9
g40957.t1,0,0,0,8,4,0
g40975.t1,0,0,2,5,6,4
g41041.t1,0,0,0,0,0,0
g41044.t1,0,0,0,0,0,0
g41061.t1,0,0,0,0,0,0
g41067.t1,0,0,0,23,0,0
g41068.t1,0,0,1,1,2,3
g41069.t1,0,0,0,0,0,0
g41070.t1,0,0,0,0,0,4
g41071.t1,0,0,2,0,0,0
g41072.t1,0,0,0,0,0,0
g41073.t1,0,0,0,0,0,0
g41076.t1,0,2,0,0,0,0
g41077.t1,0,2,1,0,0,0
g41079.t1,0,0,0,5,2,4
g41091.t1,0,0,0,0,0,0
g41092.t1,0,0,0,0,0,0
g41097.t1,0,0,0,0,0,0
g41099.t1,0,0,3,7,0,10
g41100.t1,0,0,0,0,0,0
g41112.t1,0,0,0,0,0,0
g41134.t1,0,0,0,0,0,0
g41138.t1,0,0,0,0,0,0
g41152.t1,0,0,0,0,0,2
g41161.t1,0,0,0,0,0,0
g41196.t1,0,0,0,0,0,0
g41197.t1,0,0,0,0,0,0
g41214.t1,0,0,0,0,0,0
g41222.t1,0,0,0,0,0,0
g41237.t1,0,0,0,0,0,0
g41239.t1,0,0,0,0,0,0
g41246.t1,0,0,0,0,0,0
g41256.t1,0,1,4,6,4,9
g41257.t1,0,0,0,0,0,11
g41265.t1,0,0,0,0,0,0
g41266.t1,0,0,0,0,0,0
g41286.t1,0,0,0,0,2,2
g41287.t1,0,0,0,0,0,0
g41289.t1,0,0,0,0,0,0
g41299.t1,0,0,7,0,0,0
g41300.t1,0,0,0,0,0,0
g41301.t1,0,0,0,0,0,0
g41320.t1,0,5,49,13,65,23
g41332.t1,0,286,636,29,454,18
g41374.t1,0,0,0,0,0,0
g41375.t1,0,0,0,0,0,0
g41376.t1,0,0,0,0,0,0
g41377.t1,0,0,0,0,0,0
g41445.t1,0,0,0,0,0,2
g41446.t1,0,3,1,0,0,5
g41447.t1,0,0,1,0,0,2
g41459.t1,0,0,0,0,0,0
g41460.t1,0,2,0,0,0,0
g41461.t1,0,0,0,0,0,0
g41462.t1,0,0,4,2,0,4
g41486.t1,0,0,0,0,0,0
g41487.t1,0,0,0,0,0,0
g41492.t1,0,0,0,0,0,0
g41493.t1,0,0,10,0,0,0
g41507.t1,0,0,7,0,0,8
g41509.t1,0,0,0,0,0,0
g41511.t1,0,0,0,0,0,0
g41516.t1,0,28,0,2,0,9
g41522.t1,0,0,0,0,0,0
g41523.t1,0,0,0,0,0,0
g41524.t1,0,0,0,2,0,0
g41525.t1,0,1,0,0,0,12
g41526.t1,0,0,0,0,0,0
g41530.t1,0,0,0,0,0,0
g41531.t1,0,0,0,0,0,0
g41536.t1,0,0,0,0,0,0
g41537.t1,0,0,0,0,0,0
g41538.t1,0,0,6,0,4,0
g41539.t1,0,0,0,0,0,0
g41540.t1,0,0,0,0,0,3
g41541.t1,0,0,0,0,0,0
g41542.t1,0,0,0,0,0,2
g41543.t1,0,0,0,2,0,0
g41551.t1,0,0,0,0,0,0
g41553.t1,0,0,0,0,0,0
g41554.t1,0,0,0,0,0,0
g41555.t1,0,0,0,0,0,0
g41556.t1,0,0,0,0,0,0
g41557.t1,0,0,0,0,2,0
g41558.t1,0,0,0,0,0,0
g41559.t1,0,0,0,0,0,0
g41560.t1,0,0,0,3,0,0
g41562.t1,0,0,0,12,0,0
g41563.t1,0,0,0,0,0,0
g41566.t1,0,0,0,0,0,0
g41567.t1,0,0,0,0,0,0
g41568.t1,0,0,0,0,0,0
g41570.t1,0,0,0,0,0,0
g41571.t1,0,0,0,0,0,0
g41572.t1,0,0,0,0,0,0
g41573.t1,0,0,0,0,0,0
g41574.t1,0,0,0,0,0,0
g41575.t1,0,0,0,0,0,0
g41577.t1,0,0,0,0,0,0
g41578.t1,0,0,0,0,0,0
g41580.t1,0,0,0,0,0,0
g41585.t1,0,0,0,2,0,0
g41586.t1,0,0,0,2,0,0
g41587.t1,0,0,20,47,11,40
g41589.t1,0,0,0,0,0,0
g41591.t1,0,0,0,0,0,0
g41593.t1,0,0,0,3,0,0
g41594.t1,0,0,0,0,0,0
g41595.t1,0,0,0,0,0,0
g41596.t1,0,0,0,0,0,0
g41598.t1,0,0,0,0,0,0
g41599.t1,0,0,0,0,0,0
g41600.t1,0,0,0,0,0,0
g41601.t1,0,0,0,0,0,0
g41602.t1,0,0,0,0,0,0
g41604.t1,0,0,0,0,0,0
g41605.t1,0,0,0,0,0,0
g41608.t1,0,0,0,0,0,0
g41610.t1,0,0,0,0,0,0
g41611.t1,0,0,0,0,0,0
g41612.t1,0,0,0,0,0,0
g41613.t1,0,0,0,0,0,2
g41614.t1,0,0,0,0,0,0
g41615.t1,0,0,0,0,0,0
g41617.t1,0,0,0,4,0,0
g41619.t1,0,0,0,0,0,0
g41620.t1,0,0,0,0,0,0
g41621.t1,0,0,0,0,0,4
g41622.t1,0,0,4,0,0,0
g41623.t1,0,0,0,0,0,0
g41625.t1,0,0,0,0,0,0
g41626.t1,0,0,0,0,0,2
g41627.t1,0,0,0,0,0,0
g41637.t1,0,0,0,0,0,0
g41671.t1,0,6,0,0,0,0
g41708.t1,0,0,3,0,4,0
g41709.t1,0,0,0,0,0,0
g41710.t1,0,0,0,0,0,0
g41711.t1,0,0,0,0,0,0
g41712.t1,0,4,0,0,0,0
g41713.t1,0,0,0,0,0,0
g41715.t1,0,0,0,0,0,0
g41716.t1,0,0,0,0,0,0
g41717.t1,0,0,0,0,0,0
g41721.t1,0,0,0,0,0,0
g41722.t1,0,0,0,0,0,0
g41723.t1,0,0,0,0,0,0
g41728.t1,0,0,0,0,0,0
g41735.t1,0,0,0,0,0,0
g41736.t1,0,2,5,0,0,0
g41748.t1,0,0,1,1,11,0
g41774.t1,0,2,2,5,0,10
g41775.t1,0,0,0,0,0,6
g41800.t1,0,0,0,0,0,0
g41801.t1,0,1,0,0,0,0
g41808.t1,0,0,257,0,239,0
g41840.t1,0,0,0,0,0,0
g41841.t1,0,0,0,0,0,0
g41843.t1,0,0,0,0,0,0
g41848.t1,0,0,0,0,0,3
g41857.t1,0,0,0,0,0,0
g41867.t1,0,0,2,2,2,2
g41869.t1,0,0,8,0,0,0
g41877.t1,0,0,0,0,0,0
g41879.t1,0,0,0,0,0,0
g41881.t1,0,0,0,0,0,0
g41882.t1,0,0,0,0,0,0
g41892.t1,0,3,0,0,0,0
g41895.t1,0,0,0,0,0,0
g41897.t1,0,4,0,0,0,0
g41912.t1,0,0,0,0,0,0
g41913.t1,0,0,0,0,0,0
g41914.t1,0,2,0,0,0,0
g41917.t1,0,0,0,0,0,0
g41919.t1,0,0,0,0,0,0
g41920.t1,0,0,0,0,0,0
g41921.t1,0,0,0,0,0,0
g41922.t1,0,0,0,0,0,0
g41923.t1,0,0,0,0,0,0
g41924.t1,0,0,0,0,0,0
g41925.t1,0,0,0,0,0,8
g41928.t1,0,2,0,4,3,3
g41969.t1,0,0,4,8,8,6
g41994.t1,0,0,51,90,33,206
g41998.t1,0,0,0,0,4,0
g42011.t1,0,0,0,0,0,0
g42014.t1,0,0,0,0,0,0
g42021.t1,0,0,0,0,0,0
g42044.t1,0,0,0,0,0,0
g42046.t1,0,0,0,0,0,0
g42047.t1,0,0,0,0,0,0
g42048.t1,0,0,0,0,0,0
g42049.t1,0,0,0,0,0,0
g42050.t1,0,0,0,0,0,0
g42053.t1,0,2,0,0,0,0
g42054.t1,0,0,0,0,0,0
g42056.t1,0,0,0,0,0,0
g42057.t1,0,0,0,0,0,0
g42058.t1,0,0,0,0,0,0
g42062.t1,0,0,0,0,0,0
g42063.t1,0,0,0,0,0,0
g42065.t1,0,0,0,0,0,0
g42066.t1,0,0,0,0,0,0
g42068.t1,0,0,0,0,0,0
g42069.t1,0,0,0,0,0,0
g42070.t1,0,0,0,0,0,0
g42071.t1,0,0,0,0,0,0
g42072.t1,0,0,0,0,2,0
g42073.t1,0,0,0,0,0,0
g42074.t1,0,0,0,0,0,0
g42075.t1,0,0,0,0,0,0
g42076.t1,0,0,0,0,0,0
g42077.t1,0,0,0,0,0,0
g42078.t1,0,0,0,0,0,0
g42081.t1,0,0,0,0,0,0
g42084.t1,0,0,1,2,0,4
g42085.t1,0,0,0,0,0,0
g42093.t1,0,0,0,0,0,0
g42098.t1,0,0,0,0,0,0
g42099.t1,0,0,0,0,0,0
g42101.t1,0,0,0,0,0,0
g42109.t1,0,0,1,0,0,2
g42121.t1,0,0,0,0,0,0
g42127.t1,0,0,0,0,0,0
g42128.t1,0,0,0,0,0,0
g42130.t1,0,0,0,0,0,0
g42131.t1,0,0,0,0,0,0
g42134.t1,0,0,8,11,0,3
g42135.t1,0,0,0,0,0,0
g42136.t1,0,0,0,0,0,0
g42137.t1,0,0,0,0,0,0
g42143.t1,0,0,6,0,0,0
g42145.t1,0,0,0,0,0,0
g42146.t1,0,0,0,0,0,0
g42149.t1,0,0,0,0,0,0
g42150.t1,0,0,0,30,0,7
g42151.t1,0,0,2,0,0,0
g42163.t1,0,5,3,6,2,0
g42164.t1,0,0,6,0,2,0
g42165.t1,0,2,0,2,1,0
g42166.t1,0,10,12,0,6,3
g42168.t1,0,6,6,6,3,6
g42169.t1,0,6,0,3,2,0
g42177.t1,0,0,0,0,0,0
g42179.t1,0,0,0,0,0,0
g42180.t1,0,0,0,0,0,0
g42185.t1,0,0,0,0,0,0
g42186.t1,0,0,0,0,0,0
g42202.t1,0,0,19,0,10,0
g42205.t1,0,6,2,17,6,16
g42242.t1,0,0,0,0,0,2
g42243.t1,0,0,0,0,0,0
g42244.t1,0,0,0,0,0,0
g42245.t1,0,0,2,0,0,0
g42246.t1,0,0,0,0,0,0
g42247.t1,0,0,0,1,0,0
g42255.t1,0,0,0,0,0,0
g42256.t1,0,0,0,0,0,0
g42261.t1,0,0,0,0,0,0
g42262.t1,0,0,0,14,4,3
g42265.t1,0,0,14,0,2,0
g42267.t1,0,0,0,0,0,0
g42268.t1,0,0,0,0,0,0
g42276.t1,0,0,0,0,0,0
g42277.t1,0,0,0,0,2,0
g42336.t1,0,0,1,0,1,0
g42337.t1,0,0,1,1,0,0
g42367.t1,0,0,0,0,0,0
g42369.t1,0,0,0,0,0,0
g42376.t1,0,0,0,0,0,0
g42377.t1,0,0,0,0,0,0
g42382.t1,0,4,0,0,0,0
g42383.t1,0,0,8,0,0,0
g42413.t1,0,0,0,0,0,0
g42427.t1,0,0,0,0,0,0
g42447.t1,0,0,0,177,0,198
g42448.t1,0,0,0,35,0,56
g42450.t1,0,0,0,0,0,0
g42451.t1,0,0,0,0,0,0
g42452.t1,0,0,0,0,0,0
g42464.t1,0,0,0,0,0,0
g42467.t1,0,0,0,0,0,0
g42468.t1,0,0,0,0,0,0
g42473.t1,0,0,0,0,0,0
g42477.t1,0,0,0,0,0,0
g42480.t1,0,0,0,0,0,0
g42482.t1,0,0,0,0,0,0
g42483.t1,0,0,0,0,0,0
g42500.t1,0,0,1,23,2,25
g42507.t1,0,0,0,0,0,0
g42508.t1,0,0,0,0,0,0
g42526.t1,0,0,2,0,0,0
g42527.t1,0,0,0,0,0,0
g42551.t1,0,0,0,0,0,0
g42553.t1,0,0,0,0,0,0
g42608.t1,0,0,0,7,0,3
g42609.t1,0,2,8,0,0,4
g42632.t1,0,0,3,0,4,0
g42643.t1,0,0,0,0,6,0
g42653.t1,0,0,0,3,0,0
g42654.t1,0,0,0,0,0,0
g42655.t1,0,0,4,0,0,2
g42658.t1,0,0,1,0,0,0
g42659.t1,0,0,1,0,0,0
g42669.t1,0,0,0,0,0,4
g42670.t1,0,0,0,0,0,0
g42671.t1,0,0,0,0,0,0
g42672.t1,0,0,0,0,0,0
g42673.t1,0,0,0,0,0,0
g42674.t1,0,0,0,0,0,0
g42676.t1,0,27,18,0,20,0
g42678.t1,0,0,0,0,0,0
g42683.t1,0,0,0,0,0,0
g42685.t1,0,0,0,0,0,2
g42688.t1,0,0,0,0,0,0
g42691.t1,0,0,2,0,0,0
g42696.t1,0,0,2,0,0,0
g42698.t1,0,0,0,0,0,0
g42699.t1,0,0,0,0,0,0
g42700.t1,0,0,0,0,0,0
g42702.t1,0,2,0,5,0,3
g42703.t1,0,0,0,1,1,1
g42705.t1,0,0,0,0,0,0
g42706.t1,0,0,0,0,0,0
g42708.t1,0,0,0,0,0,0
g42710.t1,0,0,16,2,0,0
g42711.t1,0,0,0,0,0,0
g42712.t1,0,0,0,0,0,0
g42713.t1,0,0,0,0,0,0
g42723.t1,0,0,0,2,0,0
g42724.t1,0,0,0,6,0,4
g42725.t1,0,0,0,0,0,0
g42726.t1,0,0,0,0,0,0
g42727.t1,0,0,0,0,0,0
g42730.t1,0,8,3,0,0,0
g42731.t1,0,0,0,0,0,0
g42805.t1,0,0,16,0,13,3
g42816.t1,0,0,0,0,0,0
g42832.t1,0,0,0,0,0,0
g42855.t1,0,5,0,0,0,0
g42857.t1,0,0,0,0,0,0
g42858.t1,0,0,0,0,0,0
g42872.t1,0,0,0,0,0,0
g42932.t1,0,0,0,0,0,0
g42933.t1,0,0,0,0,0,0
g42937.t1,0,0,0,0,0,0
g42938.t1,0,0,0,0,0,0
g42947.t1,0,0,0,0,0,3
g42948.t1,0,0,0,1,0,0
g42949.t1,0,0,0,2,0,1
g42951.t1,0,0,0,0,0,0
g42952.t1,0,0,0,0,0,0
g42953.t1,0,0,4,0,0,0
g42954.t1,0,0,1,0,0,0
g42955.t1,0,0,0,0,0,0
g42957.t1,0,0,0,0,0,0
g42958.t1,0,0,0,0,0,0
g42960.t1,0,0,0,0,0,0
g42964.t1,0,0,0,0,0,0
g42965.t1,0,0,0,10,0,0
g42967.t1,0,0,0,8,0,35
g42968.t1,0,0,0,5,0,14
g42971.t1,0,0,0,0,0,0
g42972.t1,0,0,0,0,0,0
g42973.t1,0,0,0,0,0,0
g42974.t1,0,0,0,0,0,0
g42975.t1,0,0,0,0,0,0
g42983.t1,0,0,0,0,0,0
g42984.t1,0,0,0,0,0,0
g42986.t1,0,0,0,0,0,0
g42987.t1,0,0,0,0,0,0
g42988.t1,0,0,0,0,0,0
g42989.t1,0,0,0,0,0,0
g42992.t1,0,0,0,0,0,0
g42994.t1,0,0,0,0,0,0
g42997.t1,0,0,0,0,0,0
g42998.t1,0,0,0,0,0,0
g42999.t1,0,0,0,0,0,0
g43000.t1,0,0,0,0,0,0
g43001.t1,0,0,0,0,8,0
g43007.t1,0,0,0,2,0,0
g43009.t1,0,0,0,0,0,0
g43010.t1,0,0,0,0,0,0
g43013.t1,0,0,0,3,0,11
g43062.t1,0,0,0,0,0,0
g43063.t1,0,0,0,6,0,0
g43064.t1,0,0,2,0,2,0
g43065.t1,0,0,0,0,0,0
g43073.t1,0,0,0,0,0,0
g43078.t1,0,0,0,0,0,0
g43084.t1,0,0,0,0,0,0
g43086.t1,0,0,0,0,0,0
g43087.t1,0,0,5,1,2,1
g43088.t1,0,0,0,0,0,0
g43089.t1,0,0,0,0,0,0
g43090.t1,0,0,2,0,0,0
g43091.t1,0,0,0,0,0,0
g43092.t1,0,0,0,0,2,0
g43102.t1,0,0,3,0,0,0
g43105.t1,0,0,0,0,0,3
g43106.t1,0,0,0,0,0,6
g43109.t1,0,0,0,0,0,0
g43112.t1,0,0,0,0,0,0
g43116.t1,0,2,0,0,1,0
g43127.t1,0,0,0,0,0,0
g43128.t1,0,0,0,0,0,0
g43138.t1,0,2,0,0,0,0
g43140.t1,0,0,0,0,0,0
g43141.t1,0,5,1,16,0,5
g43146.t1,0,6,0,2,1,0
g43155.t1,0,1,9,0,9,0
g43175.t1,0,0,0,0,0,0
g43176.t1,0,0,0,0,0,0
g43185.t1,0,0,0,0,0,0
g43186.t1,0,0,0,0,0,0
g43187.t1,0,0,0,0,0,0
g43197.t1,0,1,3,8,3,6
g43198.t1,0,0,0,0,0,0
g43201.t1,0,9,14,0,5,0
g43225.t1,0,0,0,0,0,10
g43226.t1,0,0,0,0,0,0
g43227.t1,0,0,0,0,0,0
g43315.t1,0,0,0,0,0,0
g43369.t1,0,0,0,0,0,0
g43388.t1,0,0,0,0,0,0
g43435.t1,0,0,0,0,0,0
g43464.t1,0,0,0,0,0,0
g43505.t1,0,0,0,0,0,0
g43512.t1,0,0,0,0,0,0
g43537.t1,0,0,0,0,0,0
g43551.t1,0,0,2,0,7,0
g43597.t1,0,0,0,0,0,0
g43599.t1,0,0,0,0,0,0
g43610.t1,0,0,0,0,0,0
g43611.t1,0,0,0,0,0,0
g43623.t1,0,0,0,0,1,1
g43634.t1,0,0,0,0,0,0
g43635.t1,0,0,0,3,0,0
g43641.t1,0,0,0,2,4,2
g43643.t1,0,0,0,0,0,0
g43646.t1,0,0,0,0,0,0
g43659.t1,0,0,0,2,0,0
g43675.t1,0,0,0,0,0,0
g43676.t1,0,0,0,0,0,0
